81004,1.13
81003,1.13
81002,1.32
81001,2.85
81000,6.4
80999,5.66
80998,2.53
80997,1.49
80996,1.31
80995,1.56
80994,13.39
80993,3.23
80992,6.24
80991,6.48
80990,4
80989,3.62
80988,1.34
80987,1.13
80986,1.04
80985,11.28
80984,1.15
80983,1.38
80982,1.08
80981,2.25
80980,6.43
80979,1.6
80978,3.01
80977,9.52
80976,1.16
80975,1.45
80974,4.85
80973,3.99
80972,103.75
80971,16.67
80970,7.57
80969,2.92
80968,4.99
80967,1.5
80966,1.18
80965,1.3
80964,10.56
80963,16.31
80962,1.23
80961,1.52
80960,3.34
80959,5.74
80958,1.16
80957,6.15
80956,3.05
80955,1.05
80954,1.17
80953,1.15
80952,1.75
80951,2.21
80950,1.92
80949,4.2
80948,1.59
80947,2.44
80946,1.43
80945,6.37
80944,2.87
80943,1.21
80942,1.16
80941,1.06
80940,2.26
80939,1.36
80938,284.55
80937,2.76
80936,1.33
80935,1.81
80934,1.69
80933,5.23
80932,1.33
80931,5.52
80930,12.25
80929,1.16
80928,1.09
80927,7.98
80926,1.09
80925,1.44
80924,1.79
80923,1.31
80922,108.32
80921,10.93
80920,2.87
80919,1.51
80918,1.39
80917,1.78
80916,3.47
80915,1.1
80914,1.04
80913,16.63
80912,8.1
80911,2.94
80910,2.9
80909,1.01
80908,15.37
80907,1.35
80906,1.48
80905,1.36
80904,5.6
80903,3.62
80902,2.31
80901,67.25
80900,1.19
80899,4.73
80898,5.48
80897,1
80896,1.18
80895,1.21
80894,3.68
80893,10.06
80892,44.41
80891,1.07
80890,1.63
80889,11.68
80888,1.63
80887,1.95
80886,1.37
80885,10.35
80884,3.19
80883,1.84
80882,5.56
80881,3.83
80880,1.24
80879,1.08
80878,65.48
80877,11.15
80876,1.15
80875,1.46
80874,1.26
80873,3.73
80872,1.21
80871,1.06
80870,2.86
80869,1.11
80868,1.57
80867,5.03
80866,12.06
80865,2.4
80864,1.16
80863,35.36
80862,3.64
80861,1.69
80860,1.42
80859,10.76
80858,1.14
80857,3.61
80856,1.43
80855,1.79
80854,1.73
80853,1.17
80852,6.82
80851,17.45
80850,10.99
80849,5.68
80848,1.32
80847,3.79
80846,3.32
80845,1.77
80844,6.98
80843,2.07
80842,47.17
80841,1.41
80840,1.69
80839,1.19
80838,1.9
80837,1.4
80836,1.03
80835,1
80834,3.72
80833,14.51
80832,2.52
80831,2.7
80830,15.65
80829,2.47
80828,10.91
80827,2.31
80826,1.32
80825,1.8
80824,2.57
80823,8.38
80822,1.5
80821,2.25
80820,1.76
80819,7.35
80818,11.96
80817,2.08
80816,2.22
80815,1.42
80814,1.9
80813,2.01
80812,4.64
80811,1.18
80810,2.98
80809,1.02
80808,2.28
80807,8.62
80806,2.44
80805,1.31
80804,2.57
80803,2.12
80802,6.95
80801,3.51
80800,14.44
80799,6.09
80798,3.21
80797,16.47
80796,2.03
80795,3.62
80794,1.85
80793,1.34
80792,19.75
80791,1
80790,1.72
80789,1.95
80788,5.23
80787,1.73
80786,1.12
80785,1.11
80784,1.27
80783,3.04
80782,3506.84
80781,1.31
80780,1.71
80779,1.31
80778,7.24
80777,8.77
80776,8.91
80775,19.13
80774,1.12
80773,1.4
80772,1.43
80771,1.26
80770,1.64
80769,15.85
80768,5.57
80767,1.11
80766,16.31
80765,6.64
80764,1.62
80763,2.47
80762,1.14
80761,2.76
80760,1.04
80759,1.39
80758,16.74
80757,1.89
80756,4.25
80755,1.96
80754,1.14
80753,1.46
80752,1.87
80751,1.07
80750,4.96
80749,5.61
80748,3.94
80747,1.08
80746,3.26
80745,1.34
80744,1.22
80743,7.75
80742,1.55
80741,1.07
80740,1.17
80739,1.09
80738,1.06
80737,3.06
80736,1.06
80735,1.83
80734,2.78
80733,1.51
80732,1.19
80731,2.03
80730,3.05
80729,1.22
80728,2.51
80727,7.43
80726,1.98
80725,1.38
80724,3.91
80723,1.66
80722,4.99
80721,1.94
80720,41.31
80719,1.24
80718,1.15
80717,3.77
80716,1.08
80715,14.67
80714,98.47
80713,1.11
80712,1.4
80711,1.85
80710,3.15
80709,2.21
80708,1.75
80707,2.8
80706,4.62
80705,20.87
80704,3.8
80703,1.9
80702,1.94
80701,2.63
80700,1.03
80699,1.24
80698,4.21
80697,7.17
80696,1.26
80695,3.24
80694,1.16
80693,1.6
80692,2.58
80691,1.25
80690,1.43
80689,1.31
80688,9.63
80687,1.38
80686,3.68
80685,38.64
80684,1.44
80683,1
80682,1.06
80681,3.52
80680,2.23
80679,1.26
80678,1.53
80677,1.1
80676,14.55
80675,1.15
80674,1.51
80673,1.39
80672,1.34
80671,1.27
80670,1.31
80669,2.56
80668,1.36
80667,2.08
80666,1.51
80665,1.16
80664,5.61
80663,1
80662,1.09
80661,1.51
80660,2.17
80659,1.38
80658,1.56
80657,1.79
80656,7.11
80655,1.54
80654,1.17
80653,1.07
80652,1.59
80651,1.2
80650,2.12
80649,1.25
80648,2.05
80647,1.99
80646,1
80645,1.82
80644,1.53
80643,2.2
80642,1.35
80641,1.81
80640,1.04
80639,1.37
80638,3.47
80637,1.31
80636,5.88
80635,1.14
80634,3.62
80633,2.1
80632,1.92
80631,1.9
80630,1.28
80629,6.12
80628,3.17
80627,8.76
80626,2.01
80625,1.12
80624,1.31
80623,2.37
80622,11.3
80621,1.11
80620,6.58
80619,9.52
80618,1.99
80617,8.97
80616,1.9
80615,35.78
80614,1.4
80613,1.36
80612,3.83
80611,1.08
80610,6.81
80609,5.37
80608,21.06
80607,1.53
80606,2.62
80605,1.2
80604,13.78
80603,3.82
80602,1.28
80601,3.77
80600,1.64
80599,1.7
80598,1.37
80597,11.11
80596,1.06
80595,1.63
80594,8.74
80593,24.61
80592,1.81
80591,1.16
80590,1.93
80589,1.38
80588,2.63
80587,1.09
80586,2.9
80585,1.02
80584,35.68
80583,1.36
80582,1.22
80581,3.92
80580,1.1
80579,3.81
80578,1.77
80577,1.19
80576,40.41
80575,1.55
80574,1.4
80573,10.73
80572,1.25
80571,1.85
80570,68.87
80569,1.8
80568,1
80567,1.75
80566,1.11
80565,17.61
80564,2.12
80563,1.46
80562,1.29
80561,2.11
80560,5.47
80559,1.02
80558,1.51
80557,1.14
80556,1.61
80555,2.5
80554,5.59
80553,5.22
80552,1.74
80551,5.19
80550,2.34
80549,2.02
80548,2.29
80547,2.43
80546,1.06
80545,1.58
80544,2.06
80543,1.09
80542,1.08
80541,3.59
80540,14.34
80539,38.67
80538,8.72
80537,4.28
80536,1.26
80535,3.22
80534,1.21
80533,12.05
80532,2.43
80531,1.03
80530,1.62
80529,1.28
80528,30.23
80527,1.17
80526,1.01
80525,3.41
80524,1.64
80523,13.33
80522,1.31
80521,1.73
80520,1.69
80519,5.04
80518,1.22
80517,3.3
80516,1.31
80515,6.09
80514,1.76
80513,15.24
80512,1.32
80511,5.54
80510,12.2
80509,7.94
80508,1.59
80507,2.27
80506,1.43
80505,1.54
80504,1.06
80503,1.88
80502,2.07
80501,1.07
80500,1.41
80499,1.01
80498,3.65
80497,2.57
80496,2.21
80495,1.85
80494,4.48
80493,1.23
80492,7.16
80491,1.6
80490,8.66
80489,2.45
80488,16.05
80487,4.31
80486,1.36
80485,3
80484,1.14
80483,1.35
80482,9.84
80481,3.27
80480,4.2
80479,9.69
80478,2.56
80477,4.02
80476,1.53
80475,7.44
80474,1.42
80473,123.87
80472,2.36
80471,1.31
80470,2.75
80469,2.09
80468,2.09
80467,9.24
80466,3.05
80465,2.5
80464,8.04
80463,1.75
80462,1.52
80461,2.14
80460,1.04
80459,1.41
80458,6.66
80457,3.67
80456,10.81
80455,5.36
80454,9.97
80453,1.73
80452,1.53
80451,1.9
80450,14.94
80449,8
80448,3.49
80447,1.43
80446,1.46
80445,2.14
80444,2.05
80443,1.66
80442,1.78
80441,1.16
80440,1.29
80439,1.8
80438,1.81
80437,15.8
80436,2.36
80435,22.08
80434,2.41
80433,1.29
80432,36.75
80431,1.87
80430,1.16
80429,1.44
80428,5.17
80427,1.59
80426,1.28
80425,1.1
80424,2.86
80423,1.71
80422,1.21
80421,1.82
80420,38.1
80419,1.46
80418,1.08
80417,2.87
80416,1.32
80415,2.05
80414,3.79
80413,1.34
80412,1
80411,1.05
80410,8.86
80409,2.15
80408,1.07
80407,1.32
80406,14.36
80405,1.07
80404,1.18
80403,1.14
80402,6.07
80401,1.14
80400,2.25
80399,1.17
80398,1.01
80397,1.08
80396,25.57
80395,6.42
80394,4.54
80393,1.49
80392,1.08
80391,1.85
80390,1.52
80389,19.28
80388,10.4
80387,4.17
80386,1.29
80385,7.44
80384,2.42
80383,12.67
80382,1.41
80381,1.02
80380,5.95
80379,1.51
80378,15.56
80377,7.6
80376,1.67
80375,111.21
80374,15.34
80373,1.42
80372,1.48
80371,1.55
80370,1.53
80369,20.33
80368,1.88
80367,7.93
80366,1.49
80365,1
80364,1.27
80363,1.44
80362,1.07
80361,16.56
80360,2.08
80359,13.4
80358,1.84
80357,1.03
80356,1.79
80355,5.22
80354,5.5
80353,1.29
80352,1.07
80351,1.84
80350,1.25
80349,1.44
80348,1.79
80347,1.12
80346,1.2
80345,64.3
80344,1.8
80343,2.38
80342,1.1
80341,1.33
80340,1.24
80339,1.75
80338,2.12
80337,1.27
80336,2.86
80335,103.27
80334,31.54
80333,1.13
80332,2.22
80331,2.31
80330,1.03
80329,1.56
80328,3.09
80327,14.74
80326,1.06
80325,1.14
80324,2.26
80323,1.07
80322,2.38
80321,1.56
80320,1.92
80319,4.25
80318,1.05
80317,1.22
80316,11.19
80315,2.13
80314,1.86
80313,2.4
80312,1.48
80311,9.79
80310,2.04
80309,3.65
80308,5.74
80307,1.74
80306,1.55
80305,1.48
80304,1.41
80303,2.16
80302,1.12
80301,3.68
80300,1.89
80299,1.92
80298,2.99
80297,1.04
80296,5.25
80295,3.77
80294,6.31
80293,1.03
80292,6.05
80291,1.25
80290,1.83
80289,2.49
80288,1.51
80287,1.3
80286,1.29
80285,1.06
80284,17.77
80283,5.59
80282,3.33
80281,8.54
80280,7.73
80279,7.23
80278,3.35
80277,5.06
80276,10.62
80275,1.26
80274,1.66
80273,1.74
80272,11.99
80271,1.22
80270,3
80269,3.75
80268,2.7
80267,2.83
80266,1.1
80265,1.92
80264,1.36
80263,2.13
80262,2
80261,8.94
80260,2.2
80259,1.58
80258,1.09
80257,1.12
80256,7.78
80255,1.66
80254,1.23
80253,4.64
80252,3.64
80251,1.21
80250,1.32
80249,1.33
80248,1.69
80247,2.26
80246,31.65
80245,1.14
80244,3.73
80243,1.58
80242,1.18
80241,1.12
80240,1.46
80239,4.3
80238,1.08
80237,3.53
80236,1.01
80235,1.34
80234,3.41
80233,6.47
80232,1
80231,1.46
80230,1
80229,2.42
80228,12.63
80227,2.82
80226,3.81
80225,1.4
80224,7.16
80223,2.36
80222,1.1
80221,1.21
80220,1.62
80219,1.82
80218,2.97
80217,1.01
80216,1
80215,1.14
80214,4.32
80213,2.47
80212,52.48
80211,10.3
80210,4.67
80209,1.52
80208,9.47
80207,3.13
80206,1.29
80205,1.57
80204,8.92
80203,11.33
80202,1.12
80201,2.5
80200,1.07
80199,2.31
80198,1.68
80197,1.28
80196,7.91
80195,1.95
80194,2.05
80193,2.47
80192,1.84
80191,3.68
80190,2.09
80189,1.06
80188,1.22
80187,1.15
80186,4.97
80185,17.78
80184,1.07
80183,2.39
80182,1.03
80181,1
80180,2.08
80179,6.78
80178,1.75
80177,3.51
80176,3.85
80175,1.01
80174,1.38
80173,3.76
80172,1.3
80171,1.36
80170,2.42
80169,1.45
80168,1.03
80167,1.11
80166,1
80165,1.96
80164,18.82
80163,21.44
80162,344.97
80161,5.5
80160,1.27
80159,2.23
80158,9.18
80157,1.43
80156,10.23
80155,1.64
80154,7.97
80153,4.08
80152,1.58
80151,1.22
80150,6.14
80149,2.11
80148,30.4
80147,1.26
80146,1.2
80145,1.99
80144,1
80143,1.8
80142,1.8
80141,3.44
80140,1.42
80139,17.99
80138,1.1
80137,2.08
80136,1.38
80135,1.11
80134,2.7
80133,1.94
80132,1.01
80131,1.6
80130,104.8
80129,3.76
80128,1.07
80127,1.48
80126,98.15
80125,1.14
80124,3.23
80123,2.08
80122,1.43
80121,1.79
80120,1.11
80119,4.59
80118,4.49
80117,1.18
80116,7.83
80115,1.21
80114,1.11
80113,9.25
80112,1.11
80111,11.42
80110,2.06
80109,5.15
80108,8.76
80107,1.35
80106,2.74
80105,7.16
80104,5.81
80103,2.19
80102,1.65
80101,1.42
80100,9.26
80099,9.15
80098,2.7
80097,3.18
80096,3.72
80095,1.91
80094,2.03
80093,2.08
80092,1.14
80091,2.91
80090,1.19
80089,1.51
80088,1.08
80087,2.93
80086,3.88
80085,4.18
80084,1.25
80083,3.56
80082,2.34
80081,6.83
80080,4.71
80079,1.05
80078,1.27
80077,1.21
80076,3.1
80075,1.44
80074,1.32
80073,3.68
80072,3.09
80071,1
80070,1.15
80069,1.67
80068,3.77
80067,4.14
80066,3.48
80065,1.95
80064,4.48
80063,1.49
80062,1.69
80061,1.12
80060,1.65
80059,1.27
80058,1.58
80057,1.59
80056,1.08
80055,2.21
80054,2.95
80053,10.72
80052,1.74
80051,1.1
80050,11.01
80049,3.51
80048,1.36
80047,13.43
80046,2.9
80045,2.69
80044,1.49
80043,1.17
80042,7.04
80041,4.34
80040,2.78
80039,4.4
80038,1.04
80037,1.33
80036,1.23
80035,1.23
80034,1.35
80033,2.04
80032,1.87
80031,1.03
80030,1.21
80029,1.25
80028,3.56
80027,1.27
80026,2.28
80025,1.42
80024,2.27
80023,2.4
80022,21.9
80021,3.35
80020,1.75
80019,1.56
80018,1.89
80017,1.46
80016,1.29
80015,1.54
80014,1.45
80013,1.25
80012,1.66
80011,1.28
80010,1.9
80009,1.89
80008,3.35
80007,1.1
80006,9.59
80005,13.65
80004,4.1
80003,1.94
80002,1.06
80001,4.18
80000,1
79999,16.2
79998,1.03
79997,4.52
79996,1.63
79995,2.97
79994,4.3
79993,1.83
79992,8.82
79991,4.88
79990,1.58
79989,1.18
79988,1.57
79987,2.46
79986,1.37
79985,1.13
79984,3.52
79983,1.16
79982,1.8
79981,1.8
79980,6.71
79979,1
79978,2.76
79977,1.38
79976,1.64
79975,5.02
79974,29.93
79973,1.91
79972,1.27
79971,1.95
79970,5.34
79969,1.05
79968,3.72
79967,1
79966,9.94
79965,6.74
79964,1.55
79963,4.37
79962,1.23
79961,1.19
79960,1.28
79959,7.32
79958,1.58
79957,1.64
79956,1.55
79955,14.1
79954,2.34
79953,7.81
79952,2.3
79951,1.68
79950,1.02
79949,1.11
79948,2.51
79947,1
79946,1.12
79945,27.71
79944,1.94
79943,22.05
79942,1.56
79941,1.66
79940,1.25
79939,2.2
79938,1.07
79937,1.97
79936,13.08
79935,4.35
79934,1.44
79933,1.05
79932,5.03
79931,3.89
79930,9.55
79929,5.74
79928,1.01
79927,1.07
79926,3.02
79925,1.19
79924,1.15
79923,2.39
79922,1.26
79921,1.01
79920,21.67
79919,1
79918,1.52
79917,1.87
79916,6.73
79915,1
79914,4.7
79913,2.86
79912,1.38
79911,1.05
79910,31.8
79909,4.09
79908,13.09
79907,2.4
79906,2.47
79905,12.19
79904,95.59
79903,15.07
79902,2.01
79901,1
79900,1.18
79899,1.2
79898,1.94
79897,1.55
79896,1.4
79895,3.63
79894,1.5
79893,6.06
79892,1.66
79891,1.82
79890,8.07
79889,1
79888,1.25
79887,1.08
79886,2.52
79885,2.51
79884,2.68
79883,2.59
79882,1.34
79881,1.79
79880,1.45
79879,1.49
79878,3.68
79877,4.15
79876,1.51
79875,1.55
79874,10.17
79873,1.9
79872,2
79871,1.84
79870,1.17
79869,3.41
79868,1
79867,1.63
79866,1.41
79865,1.38
79864,1.09
79863,1.34
79862,1.24
79861,17.69
79860,2.47
79859,8.54
79858,1.3
79857,1.02
79856,9.69
79855,3.58
79854,1.35
79853,1.38
79852,1.42
79851,24.27
79850,1
79849,3.8
79848,2.22
79847,1.01
79846,11.99
79845,1.98
79844,1.31
79843,1.12
79842,3.64
79841,1.33
79840,1.95
79839,1.01
79838,2.23
79837,3.01
79836,2.04
79835,1.47
79834,3.23
79833,1.35
79832,1.63
79831,1.48
79830,5.72
79829,2.32
79828,1.29
79827,1.66
79826,4.68
79825,1.02
79824,11.21
79823,1.79
79822,2.12
79821,3.07
79820,3.07
79819,2.46
79818,2.11
79817,1.56
79816,1.25
79815,1.61
79814,1.93
79813,1.56
79812,1.31
79811,2.02
79810,1.19
79809,1.15
79808,13.35
79807,4.07
79806,2.66
79805,9.73
79804,2.21
79803,3
79802,2.02
79801,976.91
79800,3.95
79799,1.49
79798,1
79797,2.68
79796,1.55
79795,2.53
79794,1.61
79793,2.95
79792,4.29
79791,26.18
79790,13.64
79789,1.65
79788,1.19
79787,1.18
79786,2.91
79785,1.51
79784,1.76
79783,2.2
79782,3.44
79781,1.84
79780,1.18
79779,4.91
79778,1.29
79777,4.98
79776,10.13
79775,3.63
79774,1.13
79773,4.86
79772,3.41
79771,1.43
79770,2.68
79769,3.98
79768,2.52
79767,11.95
79766,4.94
79765,1
79764,2.14
79763,15.39
79762,3.16
79761,6.61
79760,5.79
79759,2.77
79758,2.7
79757,1.34
79756,1.19
79755,1.23
79754,3.66
79753,114.96
79752,97.58
79751,1.14
79750,11.72
79749,1.02
79748,2.53
79747,1.08
79746,1.98
79745,11.36
79744,37.51
79743,1.98
79742,2.74
79741,2.27
79740,1.96
79739,1.47
79738,1.88
79737,1.56
79736,2.52
79735,2.32
79734,3.94
79733,1.01
79732,9.33
79731,4.15
79730,3.59
79729,2.49
79728,3.9
79727,1.06
79726,4.01
79725,1.02
79724,16.38
79723,1.24
79722,9.35
79721,2.02
79720,10.71
79719,2.01
79718,1.68
79717,1.09
79716,1.35
79715,9.22
79714,2
79713,3.22
79712,5.4
79711,1.06
79710,6.85
79709,33.4
79708,2.12
79707,1.41
79706,1.04
79705,1.06
79704,1.22
79703,1.98
79702,1.42
79701,1.16
79700,1
79699,2.62
79698,4.22
79697,2.32
79696,1.21
79695,4.5
79694,1.04
79693,2.36
79692,13.05
79691,3.91
79690,1.17
79689,1.39
79688,5.32
79687,1.89
79686,1.7
79685,1
79684,39.64
79683,1.73
79682,47.53
79681,3.17
79680,1
79679,1.97
79678,1
79677,71.29
79676,1.2
79675,2.59
79674,5.51
79673,86.67
79672,1.01
79671,3.85
79670,1.28
79669,2.15
79668,2.51
79667,19.73
79666,5.67
79665,1.21
79664,1.65
79663,1.71
79662,2.31
79661,1.81
79660,5.9
79659,1.15
79658,3.82
79657,1.38
79656,13.7
79655,10.56
79654,1.01
79653,1.4
79652,4.34
79651,2.41
79650,1.76
79649,7.61
79648,34.24
79647,69.3
79646,1
79645,1.03
79644,2.14
79643,3.14
79642,2.07
79641,2.73
79640,1.92
79639,1.76
79638,3.57
79637,1.02
79636,1.69
79635,1.59
79634,1.16
79633,11.67
79632,1.98
79631,1.47
79630,1.16
79629,3.71
79628,5.43
79627,1.39
79626,3.11
79625,1.03
79624,1.83
79623,1.07
79622,4.99
79621,2.01
79620,1.43
79619,7.24
79618,14.26
79617,1.14
79616,2.07
79615,8.28
79614,1.5
79613,2.73
79612,1.43
79611,1.56
79610,1.42
79609,37.91
79608,6.21
79607,1.03
79606,25.97
79605,1.09
79604,4
79603,1.52
79602,7.39
79601,1.15
79600,2.63
79599,4.05
79598,8.79
79597,1.97
79596,1.72
79595,1.45
79594,4.12
79593,6.34
79592,1.95
79591,2.09
79590,1.06
79589,1.32
79588,1.95
79587,1.2
79586,1.63
79585,4.34
79584,3.46
79583,1.14
79582,1.62
79581,1.15
79580,2.8
79579,1.08
79578,1.24
79577,2.74
79576,2.47
79575,4.61
79574,1.62
79573,3.83
79572,1.06
79571,3.89
79570,1.92
79569,1.04
79568,2.02
79567,6.16
79566,1.25
79565,1.6
79564,2.2
79563,1.24
79562,10.28
79561,3.54
79560,1.27
79559,1.42
79558,1.04
79557,1.02
79556,3.7
79555,1
79554,1.83
79553,1.85
79552,2.35
79551,3.21
79550,1.2
79549,1.14
79548,13.24
79547,1.13
79546,1.19
79545,2.36
79544,1
79543,1.46
79542,2.1
79541,1.41
79540,1.32
79539,1.12
79538,1.58
79537,1.24
79536,2.35
79535,1.96
79534,1.49
79533,1.91
79532,1.07
79531,2.07
79530,1.56
79529,1.16
79528,1.01
79527,1.87
79526,9.25
79525,1.3
79524,1.91
79523,1.92
79522,2.88
79521,3.7
79520,2.19
79519,1.23
79518,1.87
79517,3.04
79516,34.16
79515,3.4
79514,1.67
79513,2.19
79512,2.01
79511,8.31
79510,1.41
79509,2.14
79508,1.11
79507,1.03
79506,1.27
79505,1.37
79504,1.19
79503,1.33
79502,3.64
79501,1.02
79500,1.36
79499,3.35
79498,2.61
79497,4.49
79496,3.06
79495,3.42
79494,1.69
79493,1.15
79492,1.65
79491,2.67
79490,1.8
79489,1
79488,1.11
79487,1.06
79486,1.45
79485,1.55
79484,1.73
79483,630.02
79482,10.49
79481,1.22
79480,1.05
79479,1.01
79478,1.79
79477,1.42
79476,1.84
79475,21.18
79474,1.06
79473,1.33
79472,2.46
79471,2.43
79470,6.73
79469,18.29
79468,1.04
79467,1.31
79466,1.09
79465,2.17
79464,3.56
79463,1.45
79462,2.16
79461,4.82
79460,1.05
79459,1.09
79458,1.06
79457,165.93
79456,1.4
79455,1.06
79454,3.07
79453,6.87
79452,1.41
79451,10.82
79450,16.16
79449,3.73
79448,4.11
79447,2.41
79446,1.23
79445,1.59
79444,1.19
79443,2.67
79442,2.83
79441,6.31
79440,4.32
79439,1.57
79438,1.57
79437,1.4
79436,4.57
79435,1.69
79434,1
79433,1.17
79432,1.57
79431,1.77
79430,9.32
79429,2.2
79428,55.91
79427,15.16
79426,1.84
79425,2.65
79424,7.35
79423,3.53
79422,7.73
79421,2.83
79420,2.68
79419,1.71
79418,1.43
79417,4.24
79416,1.37
79415,1.54
79414,3.24
79413,2.67
79412,2.03
79411,2.12
79410,1.41
79409,5.75
79408,1.45
79407,1.74
79406,1.14
79405,1.2
79404,1.93
79403,3.56
79402,1.08
79401,3.71
79400,100.79
79399,1.28
79398,2.35
79397,3.91
79396,1.09
79395,1.21
79394,1.29
79393,26.22
79392,15.95
79391,1.25
79390,4.81
79389,1.18
79388,1.47
79387,1.04
79386,1.35
79385,56.18
79384,13.04
79383,1.51
79382,1.11
79381,1.32
79380,11.61
79379,1.21
79378,1.68
79377,2.72
79376,1.16
79375,2.08
79374,1.69
79373,1.84
79372,2.01
79371,136.69
79370,1.17
79369,1.34
79368,3.46
79367,10.49
79366,65.13
79365,7.82
79364,18.82
79363,2.22
79362,1.06
79361,8.24
79360,142.02
79359,2.88
79358,1.88
79357,3.6
79356,2.8
79355,16.49
79354,7.28
79353,1.11
79352,1.19
79351,1
79350,1.87
79349,15.57
79348,2.21
79347,1.02
79346,4.77
79345,1.28
79344,1.04
79343,3.14
79342,1
79341,1.34
79340,2.97
79339,2.63
79338,2.96
79337,1.6
79336,1.22
79335,1.35
79334,1.07
79333,4.72
79332,1.6
79331,1.93
79330,2.93
79329,2.06
79328,1.45
79327,3.16
79326,1.06
79325,1.31
79324,2.7
79323,1
79322,1.37
79321,4.93
79320,1.43
79319,1.5
79318,1.12
79317,1.19
79316,2.16
79315,1.03
79314,1.04
79313,3.37
79312,3.9
79311,1.19
79310,3.57
79309,1.44
79308,1.85
79307,1.23
79306,6.7
79305,3.57
79304,5.86
79303,11.4
79302,1.19
79301,1.02
79300,1.31
79299,1.2
79298,4.01
79297,2.82
79296,1.91
79295,1.54
79294,2.3
79293,2.69
79292,1.49
79291,1.05
79290,12.98
79289,1.67
79288,1.33
79287,2.18
79286,2.02
79285,1.16
79284,1.5
79283,4.18
79282,5.67
79281,3.46
79280,3.22
79279,1.58
79278,1.63
79277,1.04
79276,3.13
79275,1.09
79274,4.39
79273,2.84
79272,1.01
79271,1.5
79270,1.37
79269,3.03
79268,1.07
79267,2.3
79266,1.16
79265,2.57
79264,156.12
79263,1.06
79262,54.61
79261,4.2
79260,2.61
79259,1.34
79258,1.53
79257,1.9
79256,2.63
79255,1.66
79254,2.63
79253,3.02
79252,2.86
79251,2.61
79250,8.03
79249,1.26
79248,1.34
79247,35.6
79246,2.82
79245,9.52
79244,2.14
79243,6.92
79242,1.2
79241,26.96
79240,1.32
79239,1.04
79238,1.69
79237,3.71
79236,11.5
79235,1.41
79234,8.74
79233,1.51
79232,58.61
79231,33.17
79230,1.66
79229,2.3
79228,1.16
79227,1.05
79226,5.65
79225,1.69
79224,2.08
79223,20.25
79222,33.43
79221,1.52
79220,2.96
79219,1.06
79218,1.06
79217,1.11
79216,10.5
79215,1.16
79214,1
79213,2.3
79212,23.25
79211,15.43
79210,1.14
79209,6.53
79208,1.13
79207,2.1
79206,1.02
79205,4.96
79204,3.89
79203,1.27
79202,8.32
79201,1.42
79200,4.2
79199,1.15
79198,2.2
79197,4.09
79196,1.09
79195,18.85
79194,1.4
79193,4.97
79192,3.87
79191,4.96
79190,1.53
79189,26.92
79188,3.26
79187,1.48
79186,1.11
79185,1
79184,1.25
79183,1.14
79182,1.04
79181,1.41
79180,2.96
79179,6.96
79178,6.06
79177,5.12
79176,1.7
79175,6.62
79174,1.62
79173,3.12
79172,4.05
79171,13.06
79170,2.46
79169,3.05
79168,4.38
79167,6.2
79166,4.14
79165,1.15
79164,1.55
79163,1.37
79162,1.34
79161,1
79160,5.87
79159,3.23
79158,1.3
79157,1
79156,2.17
79155,1.73
79154,3.63
79153,3.83
79152,1.2
79151,26.11
79150,3.56
79149,2.44
79148,1.36
79147,1
79146,1.08
79145,1.32
79144,13.2
79143,9.83
79142,1.59
79141,1.4
79140,2.46
79139,1.26
79138,1.45
79137,2.11
79136,1.07
79135,34.41
79134,1.46
79133,2.32
79132,1.09
79131,2.28
79130,4.75
79129,7.78
79128,1.22
79127,1.33
79126,6.07
79125,3.48
79124,4.45
79123,2.54
79122,1.26
79121,1.07
79120,1.58
79119,4.09
79118,1.11
79117,11.37
79116,2.08
79115,6.35
79114,1.86
79113,1.28
79112,1.85
79111,1.2
79110,1.91
79109,4.32
79108,1.41
79107,1.08
79106,1.6
79105,3.05
79104,7.48
79103,4.44
79102,63.17
79101,2.57
79100,1.04
79099,2.26
79098,1.22
79097,1.42
79096,16.41
79095,1.21
79094,1.65
79093,2.59
79092,3.47
79091,2.19
79090,1.11
79089,1.26
79088,1
79087,1
79086,1.29
79085,1.14
79084,2.11
79083,2.37
79082,1.36
79081,1.17
79080,3.19
79079,1.3
79078,1.08
79077,4.11
79076,1.14
79075,2.4
79074,2.49
79073,9.55
79072,1.21
79071,1.05
79070,3.64
79069,7.08
79068,1.35
79067,2.96
79066,1.09
79065,108.87
79064,1.8
79063,1.02
79062,2.8
79061,3.41
79060,4.2
79059,1.7
79058,3.83
79057,7.56
79056,1.05
79055,1.16
79054,2.63
79053,1.19
79052,1
79051,1.24
79050,1
79049,44.5
79048,3.93
79047,1.35
79046,1.52
79045,1.01
79044,1.17
79043,1.12
79042,10.65
79041,6.19
79040,28.4
79039,1.87
79038,1.08
79037,1.13
79036,2.6
79035,5.59
79034,8.32
79033,1.02
79032,23.14
79031,2
79030,7.12
79029,1.47
79028,2.23
79027,5.02
79026,1.02
79025,1.78
79024,1.99
79023,8.03
79022,1.44
79021,1.66
79020,3.05
79019,1.4
79018,1.08
79017,4.2
79016,1.55
79015,10.63
79014,1.67
79013,1.96
79012,2.39
79011,1.27
79010,4.62
79009,5.45
79008,35.47
79007,1.71
79006,2.72
79005,1.22
79004,1.58
79003,1.31
79002,1.18
79001,1.25
79000,1.13
78999,5.17
78998,1.09
78997,1.23
78996,1.39
78995,1.04
78994,3.38
78993,1.28
78992,3.67
78991,6.89
78990,3.16
78989,2.33
78988,1
